"","Code","Period","Country","Time_Span","Pov_1.90","Pov_3.20","Pov_5.50","Gini","Mean_Inc","Private_Credit","Pop_Growth","GDPpc","Region","Income_Group","Pov_1.90_IP","Pov_3.20_IP","Pov_5.50_IP","Gini_IP","log_Pov_1.90","log_Pov_3.20","log_Pov_5.50","log_Gini","log_Private_Credit","log_Mean_Inc","dlog_Pov_1.90","dlog_Pov_3.20","dlog_Pov_5.50","dlog_Gini","dlog_Private_Credit","dlog_Mean_Inc","log_ZY_1.90","log_ZY_3.20","log_ZY_5.50"
"339","PRY","3","Paraguay","[1990,1995)",1.2,4.7,18.3,40.8,413.988,17.62862,2.50380408583107,3617.99453370185,"Latin America & Caribbean","Upper middle income",1.2,4.7,18.3,40.8,0.182321556793955,1.54756250871601,2.90690105984738,3.70868208141012,2.8695237176796,6.02583698789798,NA,NA,NA,NA,0.0628326528172286,0.00272410186473557,-1.96856830341247,-1.44727137977919,-0.905674097346444
"340","PRY","4","Paraguay","[1995,2000)",11.0666666666667,21.1,37.6,55.9,401.2255,24.10732,2.21877575619006,3874.05524255394,"Latin America & Caribbean","Upper middle income",11.0666666666667,21.1,37.6,55.9,2.40393758725433,3.04927304048202,3.62700405039585,4.02356438016105,3.18251552881848,5.99452361339001,0.444323206092076,0.300342106353202,0.144020598109695,0.0629764597501874,0.062598362227775,-0.00626267490159478,-1.9373897908767,-1.41609286724341,-0.87449558481067
"341","PRY","5","Paraguay","[2000,2005)",9.025,20.475,40.65,54.775,323.8117,19.4659,1.86105372901765,3516.45068404932,"Latin America & Caribbean","Upper middle income",9.025,20.475,40.65,54.775,2.19999850421894,3.01920462973913,3.70499883599382,4.00323388548153,2.96866421682887,5.78016217400643,-0.0407878166070777,-0.00601368214857754,0.0155989571195942,-0.00406609893590453,-0.0427702623979203,-0.0428722878767159,-1.72331758403954,-1.20202066040626,-0.660423377973511
"342","PRY","6","Paraguay","[2005,2010)",6.38,15.8,35.1,51.44,384.4799,17.32688,1.43439465684798,3850.31459367738,"Latin America & Caribbean","Upper middle income",6.38,15.8,35.1,51.44,1.8531680973567,2.76000994003292,3.55820113047182,3.94041607992936,2.85225905289729,5.95189151189657,-0.0693660813724493,-0.0518389379412424,-0.0293595411044,-0.0125635611104333,-0.0232810327863161,0.0343458675780292,-1.89485729608099,-1.37356037244771,-0.831963090014961
"343","PRY","7","Paraguay","[2010,2015)",3.6,10.02,24.3,49.9,458.172225,38.47644,1.34035285599938,4588.4701955168,"Latin America & Caribbean","Upper middle income",3.6,10.02,24.3,49.9,1.28093384546206,2.30458309565672,3.1904763503465,3.91002100275747,3.65004610592516,6.12724515054785,-0.114446850378927,-0.0910853688752405,-0.0735449560250634,-0.00607901543437821,0.159557410605573,0.0350707277302556,-2.06786562511596,-1.54656870148268,-1.00497141904993
"344","PER","1","Peru","[1980,1985)",NA,NA,NA,NA,407.87085,12.865106,2.41778659629987,3578.1120476022,"Latin America & Caribbean","Upper middle income",NA,NA,NA,NA,NA,NA,NA,NA,2.55451868510901,6.01095058017585,NA,NA,NA,NA,NA,NA,-1.95213291268181,-1.43083598904852,-0.889238706615778
"345","PER","2","Peru","[1985,1990)",NA,NA,NA,NA,427.496,9.042904,2.24536241176961,3373.15457025521,"Latin America & Caribbean","Upper middle income",NA,NA,NA,NA,NA,NA,NA,NA,2.20198036175596,6.05794493160789,NA,NA,NA,NA,-0.0705076646706111,0.00939887028640865,-2.00110034164101,-1.47980341800772,-0.938206135574978
"346","PER","3","Peru","[1990,1995)",NA,NA,NA,NA,226.33865,7.936278,2.0026374013744,2730.8558881393,"Latin America & Caribbean","Upper middle income",NA,NA,NA,NA,NA,NA,NA,NA,2.07144439961096,5.42203232904179,NA,NA,NA,NA,-0.0261071924289991,-0.127182520513221,-1.35876061849184,-0.837463694858558,-0.295866412425813
"347","PER","4","Peru","[1995,2000)",17.4,32.4,53.4333333333333,55.3666666666667,260.92095,21.5045,1.58025808892644,3235.99750259661,"Latin America & Caribbean","Upper middle income",17.4,32.4,53.4333333333333,55.3666666666667,2.85647020622048,3.47815842279828,3.9784347709474,4.01397772795114,3.06826221555852,5.56421748788401,NA,NA,NA,NA,0.199363563189512,0.028437031768445,-1.50637355999878,-0.985076636365494,-0.44347935393275
"348","PER","5","Peru","[2000,2005)",14.82,29.74,51.48,51.4,272.0515,22.29442,1.29649730461056,3437.99029738796,"Latin America & Caribbean","Upper middle income",14.82,29.74,51.48,51.4,2.69597761986794,3.39249294103201,3.94119338272793,3.93963817246112,3.10433642293952,5.60599138660907,-0.0320985172705084,-0.0171330963532549,-0.00744827764389431,-0.0148679110980041,0.00721484147620037,0.00835477974501106,-1.54914679664218,-1.0278498730089,-0.486252590576154
"349","PER","6","Peru","[2005,2010)",11.2,23.4,42.46,49.04,284.2296,20.43172,1.22886958217644,4332.56920703623,"Latin America & Caribbean","Upper middle income",11.2,23.4,42.46,49.04,2.41591377830105,3.15273602236366,3.74856245627511,3.89263629162796,3.01708859520255,5.64978236224519,-0.0560127683133785,-0.0479513837336707,-0.0385261852905632,-0.00940037616663272,-0.0174495655473954,0.00875819512722345,-1.58377610499359,-1.06247918136031,-0.520881898927563
"350","PER","7","Peru","[2010,2015)",4.68,12.46,27.66,44.34,372.1185,27.27014,1.31558984641917,5481.01734717006,"Latin America & Caribbean","Upper middle income",4.68,12.46,27.66,44.34,1.54329810992956,2.52252351335931,3.31998732623661,3.79188720418817,3.30579233069104,5.91921235193448,-0.174523133674299,-0.12604250180087,-0.0857150260076995,-0.0201498174879581,0.0577407470976979,0.0538859979378582,-1.86159702304474,-1.34030009941145,-0.798702816978708
"351","RUS","1","Russian Federation","[1980,1985)",NA,NA,NA,NA,573.5269,NA,0.672210069185121,NA,"Europe & Central Asia","Upper middle income",NA,NA,NA,NA,NA,NA,NA,NA,NA,6.35180484043891,NA,NA,NA,NA,NA,NA,-2.29495123609736,-1.77365431246407,-1.23205703003133
"352","RUS","2","Russian Federation","[1985,1990)",NA,NA,NA,NA,586.1637,NA,0.685310757450119,9867.37090949432,"Europe & Central Asia","Upper middle income",NA,NA,NA,NA,NA,NA,NA,NA,NA,6.37359910210147,NA,NA,NA,NA,NA,0.00435885233251323,-2.31675451213459,-1.7954575885013,-1.25386030606856
"353","RUS","3","Russian Federation","[1990,1995)",2.4,10.8,26.3,48.4,439.5456,6.24514,0.0830922267827543,7903.53666145656,"Europe & Central Asia","Upper middle income",2.4,10.8,26.3,48.4,0.8754687373539,2.37954613413017,3.26956893918372,3.87949981372259,1.83180356126061,6.08574146600934,NA,NA,NA,NA,NA,-0.0575715272184263,-2.02833319639306,-1.50703627275977,-0.965438990327028
"354","RUS","4","Russian Federation","[1995,2000)",2.45,9.525,27.675,40,334.404,9.53761,-0.151799952201306,5763.96144491289,"Europe & Central Asia","Upper middle income",2.45,9.525,27.675,40,0.896088024556636,2.25391992101276,3.3205294785947,3.68887945411394,2.25524292996477,5.81234984286149,0.00412385744054717,-0.0251252426234819,0.0101921078821963,-0.0381240719217299,0.0846878737408328,-0.0546783246295696,-1.73319712338907,-1.21190019975579,-0.670302917323043
"355","RUS","5","Russian Federation","[2000,2005)",1.14,6.04,23.1,38.32,361.6025,15.65588,-0.432222585667863,7336.11427106323,"Europe & Central Asia","Upper middle income",1.14,6.04,23.1,38.32,0.131028262406404,1.79840401194672,3.13983261752775,3.64597195310266,2.75084656527135,5.89054554221094,-0.153011952430046,-0.0911031818132082,-0.0361393722133905,-0.0085815002022553,0.0991207270613152,0.0156391398698885,-1.83370095224405,-1.31240402861076,-0.77080674617802
"356","RUS","6","Russian Federation","[2005,2010)",0.2002,1.54,8.94,41.2,566.20105,33.12922,-0.178728927861549,10091.4353406579,"Europe & Central Asia","Upper middle income",0.2002,1.54,8.94,41.2,-1.60843841210102,0.431782416425538,2.19053558918542,3.71843825635548,3.50041567241859,6.33894922714447,-0.347893334901484,-0.273324319104237,-0.189859405668465,0.0144932606505642,0.149913821429448,0.0896807369867059,-2.26818409335882,-1.74688716972554,-1.20528988729279
"357","RUS","7","Russian Federation","[2010,2015)",0.0208,0.32,3,40.14,719.51655,46.29962,0.144355954923646,11402.2130085952,"Europe & Central Asia","Upper middle income",0.0208,0.32,3,40.14,-3.87280229227486,-1.13943428318836,1.09861228866811,3.69237334336819,3.8351337537151,6.57857952814766,-0.45287277603477,-0.314243339922781,-0.218384660103463,-0.00521298259745775,0.0669436162593009,0.0479260602006388,-2.52080422410141,-1.99950730046812,-1.45791001803538
"358","RWA","1","Rwanda","[1980,1985)",60.8,89.7,97.7,28.9,61.415905,5.273804,3.37697238389785,415.155343294751,"Sub-Saharan Africa","Low income",60.8,89.7,97.7,28.9,4.10758978897212,4.49647076906475,4.58190155904874,3.36384159511839,1.66275192379721,4.11766884069621,NA,NA,NA,NA,NA,NA,-0.0602353465654002,0.461061577067886,1.00265885950063
"359","RWA","2","Rwanda","[1985,1990)",NA,NA,NA,NA,57.9826,7.93522,4.08847607947242,384.859602052822,"Sub-Saharan Africa","Low income",64.725,89.825,97.225,33.8,4.1701475256376,4.49786333299958,4.57702788004181,3.52046080248897,2.07131107886183,4.06014296553742,0.0125115473330959,0.000278512786966445,-0.000974735801385229,0.0313238414741173,0.0817118310129249,-0.0115051750317592,-0.00329837557053134,0.517998548062755,1.0595958304955
"360","RWA","3","Rwanda","[1990,1995)",NA,NA,NA,NA,57.670285,5.967055,-3.6739277492437,343.693453602628,"Sub-Saharan Africa","Low income",68.65,89.95,96.75,38.7,4.22902113221398,4.49925396039654,4.57213033190989,3.65583960003574,1.78625350585962,4.05474204952598,0.0117747213152759,0.000278125479391989,-0.000979509626384001,0.0270757595093526,-0.0570115146004422,-0.00108018320228691,0.00242273479379879,0.523719658427085,1.06531694085983
"361","RWA","4","Rwanda","[1995,2000)",NA,NA,NA,NA,49.87535,7.69757,4.69299941077694,312.421600903151,"Sub-Saharan Africa","Low income",72.575,90.075,96.275,43.6,4.28462050991069,4.50064265663416,4.56720867970097,3.77505715035499,2.04090469463681,3.90952689272926,0.0111198755393426,0.000277739247522923,-0.000984330441783676,0.0238435100638505,0.0509302377554378,-0.0290430313593436,0.147670522893533,0.668967446526819,1.21056472895956
"362","RWA","5","Rwanda","[2000,2005)",76.5,90.2,95.8,48.5,59.69806,9.483902,2.99173021467769,365.459819214135,"Sub-Saharan Africa","Low income",76.5,90.2,95.8,48.5,4.33729074083249,4.50202942706858,4.56226268497681,3.88156379794344,2.24959583495703,4.08929952405816,0.0105340461843593,0.000277354086884252,-0.000989198944831671,0.0213013295176897,0.0417382280640426,0.0359545262657793,-0.0324549340912747,0.488841989542011,1.03043927197476
"363","RWA","6","Rwanda","[2005,2010)",67.2,85.1,93.6,52,69.31824,10.723544,2.46964777838581,486.476400738635,"Sub-Saharan Africa","Low income",67.2,85.1,93.6,52,4.2076732475291,4.44382703557933,4.53903038348355,3.95124371858143,2.37244169802243,4.23870807502711,-0.0259234986606772,-0.0116404782978499,-0.00464646029865357,0.013935984127598,0.0245691726130808,0.0298817101937891,-0.18117366754673,0.340123256086556,0.8817205385193
"364","RWA","7","Rwanda","[2010,2015)",59.2,82.5,92.7,46.15,75.412595,14.95182,2.56962879189758,619.228059617873,"Sub-Saharan Africa","Low income",59.2,82.5,92.7,46.15,4.08092154188996,4.41279829334063,4.52936847257181,3.83189696094886,2.70483303155752,4.32297430350419,-0.0253503411278286,-0.00620574844773873,-0.0019323821823475,-0.0238693515265132,0.0664782667070188,0.0168532456954175,-0.265883667448177,0.255413256185109,0.797010538617853
"365","SEN","1","Senegal","[1980,1985)",NA,NA,NA,NA,68.76508,33.44192,2.87170620436614,1130.55308881991,"Sub-Saharan Africa","Low income",NA,NA,NA,NA,NA,NA,NA,NA,3.50981020283619,4.23069605794853,NA,NA,NA,NA,NA,NA,-0.17372306992184,0.347573853711447,0.889171136144191
"366","SEN","2","Senegal","[1985,1990)",NA,NA,NA,NA,69.74772,27.62294,3.05860863983723,1111.1182323192,"Sub-Saharan Africa","Low income",NA,NA,NA,NA,NA,NA,NA,NA,3.31864658692168,4.24488473199516,NA,NA,NA,NA,-0.0382327231829026,0.00283773480932652,-0.188040142028276,0.33325678160501,0.874854064037754
"367","SEN","3","Senegal","[1990,1995)",62.95,83.55,94.15,47.75,67.255345,25.09686,2.99425509783171,1037.78731885781,"Sub-Saharan Africa","Low income",62.95,83.55,94.15,47.75,4.14234076049036,4.4254452550414,4.54488925510316,3.86597906692674,3.22274273871054,4.20849649487752,NA,NA,NA,NA,-0.0191807696422285,-0.0072776474235285,-0.15124378168392,0.370053141949366,0.91165042438211
"368","SEN","4","Senegal","[1995,2000)",NA,NA,NA,NA,77.534775,14.72516,2.5008321437925,1041.86064952913,"Sub-Saharan Africa","Low income",56.075,79.825,92.925,44.475,4.02669008040627,4.37983673860085,4.53179271618332,3.7949272335519,2.68955759535298,4.35072654539664,-0.0231301360168167,-0.00912170328811151,-0.00261930778396913,-0.014210366674968,-0.106637028671511,0.0284460101038237,-0.292601896205382,0.228695027427904,0.770292309860648
"369","SEN","5","Senegal","[2000,2005)",49.2,76.1,91.7,41.2,83.4088,17.96324,2.54686552405521,1133.83561083281,"Sub-Saharan Africa","Low income",49.2,76.1,91.7,41.2,3.89589362349826,4.33204826486764,4.51852237926242,3.71843825635548,2.88832744749464,4.42375381938585,-0.026159291381602,-0.00955769474664105,-0.00265406738417919,-0.0152977954392837,0.0397539704283315,0.014605454797843,-0.366909229418967,0.154387694214319,0.695984976647063
"370","SEN","6","Senegal","[2005,2010)",38.4,67.3,88.6,39.2,95.809685,22.15184,2.71823181208601,1235.8099502433,"Sub-Saharan Africa","Low income",38.4,67.3,88.6,39.2,3.64805745959368,4.20916023665068,4.48413185761104,3.66867674679642,3.09792056301845,4.56236377590036,-0.0495672327809163,-0.0245776056433916,-0.00687810433027689,-0.0099523019118128,0.0419186231047627,0.0277219913029011,-0.505375181010027,0.0159217426232593,0.557519025056004
"371","SEN","7","Senegal","[2010,2015)",38,67.5,88.1,40.3,96.78909,28.19138,2.95059884059024,1263.35939279574,"Sub-Saharan Africa","Low income",38,67.5,88.1,40.3,3.63758615972639,4.21212759787848,4.47847253294213,3.69635146895264,3.33901625745746,4.57253428131909,-0.00209425997345907,0.000593472245560456,-0.00113186493378024,0.00553494443124407,0.048219138887801,0.00203410108374698,-0.515664607898924,0.00563231573436221,0.547229598167107
"372","ZAF","1","South Africa","[1980,1985)",NA,NA,NA,NA,253.0763,56.69098,2.53825937843827,6393.4896400356,"Sub-Saharan Africa","Upper middle income",NA,NA,NA,NA,NA,NA,NA,NA,4.03761511518626,5.53369102428877,NA,NA,NA,NA,NA,NA,-1.47654956812282,-0.955252644489538,-0.413655362056794
"373","ZAF","2","South Africa","[1985,1990)",NA,NA,NA,NA,232.9205,67.9755,2.1818718106444,6031.18814719435,"Sub-Saharan Africa","Upper middle income",NA,NA,NA,NA,NA,NA,NA,NA,4.21914734613694,5.45069719362641,NA,NA,NA,NA,0.0363064461901351,-0.0165987661324717,-1.39385260365953,-0.872555680026241,-0.330958397593496
"374","ZAF","3","South Africa","[1990,1995)",29.3,50.1,67.1,59.3,222.3598,81.62006,2.30013600086746,5613.87075825453,"Sub-Saharan Africa","Upper middle income",29.3,50.1,67.1,59.3,3.37758751602302,3.91402100809082,4.20618404397764,4.08260930600368,4.40207506509133,5.40429679064252,NA,NA,NA,NA,0.0365855437908785,-0.00928008059677889,-1.34644051681408,-0.825143593180799,-0.283546310748054
"375","ZAF","4","South Africa","[1995,2000)",33.8,56,71.2,60.7,185.75545,113.9672,1.78141670736139,5642.96419526156,"Sub-Saharan Africa","Upper middle income",33.8,56,71.2,60.7,3.52046080248897,4.02535169073515,4.26549281841793,4.10594369806545,4.73591068769711,5.22443102367888,0.0285746572931902,0.0222661365288661,0.0118617548880588,0.00466687841235451,0.0667671245211558,-0.0359731533927267,-1.16726970644151,-0.645972782808219,-0.104375500375475
"376","ZAF","5","South Africa","[2000,2005)",32.6,53.4,70.4,57.8,200.55,123.2962,1.367481760598,6056.98867468502,"Sub-Saharan Africa","Upper middle income",32.6,53.4,70.4,57.8,3.48431228837266,3.97781074596615,4.254193263164,4.05698877567833,4.81458959055507,5.30106359221606,-0.00722970282326223,-0.0095081889538001,-0.00225991105078656,-0.00979098447742413,0.015735780571592,0.0153265137074355,-1.24421900224918,-0.72292207861589,-0.181324796183146
"377","ZAF","6","South Africa","[2005,2010)",20.95,42.8,62.9,63.9,303.6509,142.7818,1.09822872378096,7033.18140822262,"Sub-Saharan Africa","Upper middle income",20.95,42.8,62.9,63.9,3.04213864636815,3.75653810258775,4.1415461637064,4.15731936138349,4.96131759080253,5.71587868627794,-0.0884347284009031,-0.0442545286756796,-0.0225294198915204,0.0200661171410314,0.0293456000494908,0.0829630188123749,-1.65272365911733,-1.13142673548404,-0.589829453051297
"378","ZAF","7","South Africa","[2010,2015)",17.7,36.7,56.65,63.2,355.173425,143.1046,1.35346477441368,7461.49894886652,"Sub-Saharan Africa","Upper middle income",17.7,36.7,56.65,63.2,2.87356463957978,3.60277675506052,4.03689198747402,4.14630430115281,4.96357583139865,5.87260619131458,-0.0337148013576726,-0.0307522695054453,-0.020930835246476,-0.00220301204613538,0.000451648119225823,0.0313455010073284,-1.81571342110017,-1.29441649746688,-0.752819215034138
"379","LKA","1","Sri Lanka","[1980,1985)",NA,NA,NA,NA,111.95635,17.65128,1.51381783670471,973.750309507992,"South Asia","Lower middle income",NA,NA,NA,NA,NA,NA,NA,NA,2.87080830199623,4.71810906318693,NA,NA,NA,NA,NA,NA,-0.658692494350336,-0.13739557071705,0.404201711715694
"380","LKA","2","Sri Lanka","[1985,1990)",13.3,45.4,81,32.5,128.3238,19.17416,1.40313559422115,1109.32500357296,"South Asia","Lower middle income",13.3,45.4,81,32.5,2.58776403522771,3.8155121050473,4.39444915467244,3.48124008933569,2.95356353925335,4.85455675714607,NA,NA,NA,NA,0.0165510474514241,0.0272895387918281,-0.797712167179183,-0.276415243545896,0.265182038886848
"381","LKA","3","Sri Lanka","[1990,1995)",8.7,43.1,80.6,32.4,133.6949,11.42372,1.12231809630285,1286.68150935497,"South Asia","Lower middle income",8.7,43.1,80.6,32.4,2.16332302566054,3.7635229971097,4.38949864951258,3.47815842279828,2.43569189549294,4.89556033827938,-0.0848882019134341,-0.0103978215875201,-0.000990101031971236,-0.000616333307481653,-0.103574328752082,0.00820071622666276,-0.83789971997929,-0.316602796346004,0.22499448608674
"382","LKA","4","Sri Lanka","[1995,2000)",8.8,41.5,75.2,35.4,152.2024,26.00816,0.620984960386902,1597.43025478651,"South Asia","Lower middle income",8.8,41.5,75.2,35.4,2.17475172148416,3.72569342723665,4.32015123095579,3.56671182013973,3.25841033493593,5.02521121402862,0.00228573916472463,-0.00756591397460991,-0.0138694837113578,0.017710679468289,0.164543687888598,0.025930175149848,-0.966126065392459,-0.444829141759173,0.0967681406735712
"383","LKA","5","Sri Lanka","[2000,2005)",8.3,36,68,41,173.8357,26.8705,0.739731695800025,1881.25140022034,"South Asia","Lower middle income",8.3,36,68,41,2.11625551480255,3.58351893845611,4.21950770517611,3.71357206670431,3.29102903056741,5.15811060025339,-0.0116992413363217,-0.0284348977561085,-0.0201287051559374,0.0293720493129158,0.00652373912629649,0.0265798772449529,-1.1012660102865,-0.579969086653214,-0.0383718042204697
"384","LKA","6","Sri Lanka","[2005,2010)",3.1,20.95,57,38.35,201.28295,28.96116,0.712460951228452,2397.33099866426,"South Asia","Lower middle income",3.1,20.95,57,38.35,1.1314021114911,3.04213864636815,4.04305126783455,3.64675452781327,3.36595562196394,5.30471162960499,-0.19697068066229,-0.108276058417593,-0.0352912874683113,-0.0133635077782086,0.0149853182793072,0.0293202058703212,-1.24694297119201,-0.725646047558722,-0.184048765125978
"385","LKA","7","Sri Lanka","[2010,2015)",1.9,16.1,51,39.2,225.049225,24.28418,0.681564786701582,3199.86986495867,"South Asia","Lower middle income",1.9,16.1,51,39.2,0.641853886172395,2.77881927199042,3.93182563272433,3.66867674679642,3.18982510952864,5.41631915605383,-0.0979096450637411,-0.052663874875546,-0.0222451270220449,0.00438444379663032,-0.0352261024870603,0.0223215052897675,-1.35774586818251,-0.836448944549223,-0.294851662116478
"386","TJK","1","Tajikistan","[1980,1985)",NA,NA,NA,NA,230.4196,NA,2.95020632337642,NA,"Europe & Central Asia","Lower middle income",NA,NA,NA,NA,NA,NA,NA,NA,NA,5.43990199464798,NA,NA,NA,NA,NA,NA,-1.38296443772476,-0.861667514091474,-0.320070231658729
"387","TJK","2","Tajikistan","[1985,1990)",NA,NA,NA,NA,213.494,NA,3.15833157710156,1374.04163176866,"Europe & Central Asia","Lower middle income",NA,NA,NA,NA,NA,NA,NA,NA,NA,5.36360872922929,NA,NA,NA,NA,NA,-0.0152586530837391,-1.3067641392624,-0.785467215629113,-0.243869933196368
"388","TJK","3","Tajikistan","[1990,1995)",NA,NA,NA,NA,149.722085,NA,1.95926386628064,889.876979897911,"Europe & Central Asia","Lower middle income",NA,NA,NA,NA,NA,NA,NA,NA,NA,5.00878080893445,NA,NA,NA,NA,NA,-0.0709655840589663,-0.872250282474953,-0.350953358841667,0.190643923591077
"389","TJK","4","Tajikistan","[1995,2000)",54.4,87.1,98.1,29.5,55.205295,10.43674,1.47608942905159,390.753675897617,"Europe & Central Asia","Lower middle income",54.4,87.1,98.1,29.5,3.9963641538619,4.46705688385846,4.58598736657132,3.38439026334577,2.34533227315462,4.01105887259569,NA,NA,NA,NA,NA,-0.199544387267753,0.0557029425363997,0.576999866169686,1.11859714860243
"390","TJK","5","Tajikistan","[2000,2005)",23.1,57.35,85.65,33.15,87.74469,11.32636,1.86592266012238,490.092264767753,"Europe & Central Asia","Lower middle income",23.1,57.35,85.65,33.15,3.13983261752775,4.04917284357538,4.45026922477013,3.50104271663187,2.4271327524593,4.47443134769449,-0.17130630726683,-0.0835768080566155,-0.0271436283602377,0.0233304906572195,0.0163600958609348,0.0926744950197598,-0.417586757727602,0.103710165905684,0.645307448338429
"391","TJK","6","Tajikistan","[2005,2010)",7.55,30.2,68.8,31.5,140.73175,18.3969,2.14500089676104,658.133823295896,"Europe & Central Asia","Lower middle income",7.55,30.2,68.8,31.5,2.02154756326093,3.40784192438082,4.2312037449393,3.44998754583159,2.91218217216001,4.94685559609069,-0.223657010853363,-0.128266183838911,-0.0438130959661663,-0.0102110341600569,0.0970098839401436,0.0944848496792396,-0.886475257943174,-0.365178334309887,0.176418948122857
"392","TJK","7","Tajikistan","[2010,2015)",NA,NA,NA,NA,175.858275,15.14808,2.25028836712957,815.264658090113,"Europe & Central Asia","Lower middle income",NA,NA,NA,NA,NA,NA,NA,NA,2.71787379125085,5.16967841496382,NA,NA,NA,NA,-0.0388616761818334,0.0445645637746267,-1.11231303624056,-0.591016112607277,-0.0494188301745322
"393","THA","1","Thailand","[1980,1985)",19.6,43.1,69.6,45.2,167.3471,44.1289,1.92755968082471,1510.00293812512,"East Asia & Pacific","Upper middle income",19.6,43.1,69.6,45.2,2.97552956623647,3.7635229971097,4.24276456734037,3.81109708683819,3.78711489661683,5.12007009855589,NA,NA,NA,NA,NA,NA,-1.06319650217453,-0.54189957854124,-0.000302296108495333
"394","THA","2","Thailand","[1985,1990)",14.3,40,68.5,43.8,171.2105,57.23504,1.75487028548786,1920.23035869224,"East Asia & Pacific","Upper middle income",14.3,40,68.5,43.8,2.66025953726586,3.68887945411394,4.22683374526818,3.7796338173824,4.04716629824326,5.14289379360263,-0.0630540057941221,-0.0149287085991531,-0.00318616441443886,-0.00629265389115705,0.0520102803252856,0.00456473900934764,-1.08604920363574,-0.564752280002454,-0.0231549975697098
"395","THA","3","Thailand","[1990,1995)",6.4,28.2666666666667,57.8666666666667,45.5666666666667,216.8791,91.22606,1.08366432078105,2887.99533002053,"East Asia & Pacific","Upper middle income",6.4,28.2666666666667,57.8666666666667,45.5666666666667,1.85629799036563,3.34168325412975,4.05814151355814,3.81917645506179,4.51334060187682,5.37934005542156,-0.160792309380047,-0.0694392399968377,-0.0337384463420079,0.00790852753587874,0.0932348607267111,0.0472892523637874,-1.31694936868928,-0.795652445055997,-0.254055162623252
"396","THA","4","Thailand","[1995,2000)",2.06666666666667,16.0666666666667,46,42.5,260.8015,145.3024,1.12397604465785,3469.10090157665,"East Asia & Pacific","Upper middle income",2.06666666666667,16.0666666666667,46,42.5,0.725937003382936,2.77674673238844,3.8286413964891,3.74950407593037,4.97881708798972,5.5637595815697,-0.226072197396538,-0.112987304348261,-0.045900023413809,-0.0139344758262846,0.0930952972225805,0.0368839052296273,-1.50665627723733,-0.985359353604048,-0.443762071171304
"397","THA","5","Thailand","[2000,2005)",1.46666666666667,13.2333333333333,40.9666666666667,42.4,284.253,101.96146,0.847068293278415,3778.54744470188,"East Asia & Pacific","Upper middle income",1.46666666666667,13.2333333333333,40.9666666666667,42.4,0.382992252256106,2.58273889902504,3.71275872790388,3.74714836223791,4.62459489874631,5.64986468666466,-0.0685889502253661,-0.0388015666726819,-0.0231765337170431,-0.000471142738491803,-0.0708444378486817,0.0172210210189922,-1.59302009669778,-1.07172317306449,-0.530125890631745
"398","THA","6","Thailand","[2005,2010)",0.325,4.25,23.8,40.375,361.5496,104.19144,0.570125833462614,4630.25137495231,"East Asia & Pacific","Upper middle income",0.325,4.25,23.8,40.375,-1.1239300966524,1.44691898293633,3.16968558067743,3.69821078154282,4.6462299762327,5.89039923827268,-0.301384469781701,-0.227163983217742,-0.10861462944529,-0.00978751613901832,0.00432701549727792,0.0481069103216036,-1.83243634863592,-1.31113942500264,-0.769542142569893
"399","THA","7","Thailand","[2010,2015)",0.0406,1.48,13.48,38.2,426.40785,131.0368,0.45380230384892,5351.21145630143,"East Asia & Pacific","Upper middle income",0.0406,1.48,13.48,38.2,-3.20398721237445,0.392042087776024,2.60120710548416,3.64283551561253,4.87547819978217,6.05539628262589,-0.41601142314441,-0.21097537903206,-0.113695695038654,-0.0110750531860583,0.0458496447098927,0.0329994088706419,-1.99749943799922,-1.47620251436593,-0.934605231933185
"400","TUN","1","Tunisia","[1980,1985)",NA,NA,NA,NA,170.8086,45.4411,2.772656576991,2056.50846149213,"Middle East & North Africa","Lower middle income",NA,NA,NA,NA,NA,NA,NA,NA,3.81641698186637,5.14054363137494,NA,NA,NA,NA,NA,NA,-1.0835297088483,-0.562232785215015,-0.0206355027822706
"401","TUN","2","Tunisia","[1985,1990)",13.9,37.8,66.7,43.4,175.0137,50.1147666666667,2.43530896417553,2129.82892694702,"Middle East & North Africa","Lower middle income",13.9,37.8,66.7,43.4,2.63188884013665,3.63230910262554,4.20020495292158,3.77045944110636,3.91431570850803,5.16486425657363,NA,NA,NA,NA,0.019579745328331,0.0048641250397381,-1.10801966660675,-0.586722742973461,-0.0451254605407167
"402","TUN","3","Tunisia","[1990,1995)",9.8,30.4,59.4,40.2,187.19315,58.20434,2.13204765923555,2337.28693094142,"Middle East & North Africa","Lower middle income",9.8,30.4,59.4,40.2,2.28238238567653,3.41444260841218,4.0842942263686,3.69386699562498,4.06395992240389,5.23214097149365,-0.0699012908920239,-0.0435732988426732,-0.0231821453105958,-0.0153184890962767,0.0299288427791725,0.0134553429840034,-1.17527731148617,-0.653980387852886,-0.112383105420142
"403","TUN","4","Tunisia","[1995,2000)",10.9,31.5,60,41.7,205.9619,62.84812,1.39525140206453,2665.55792639837,"Middle East & North Africa","Lower middle income",10.9,31.5,60,41.7,2.3887627892351,3.44998754583159,4.0943445622221,3.73050112880476,4.14072102209881,5.32769120022764,0.0212760807117143,0.00710898748388225,0.00201006717070022,0.00732682663595607,0.0153522199389847,0.019110045746798,-1.26933214058855,-0.748035216955267,-0.206437934522522
